"x"
0
0
0
0.000601503759398496
0.000671641791044776
0.000546875
0.000514705882352941
0.000746268656716418
0.000882352941176471
0.000852713178294574
0.000378787878787879
0.000645161290322581
0.000681818181818182
0.00046875
0.00102362204724409
0.000923076923076923
0.000740740740740741
0.000647482014388489
0.00104
0.00082089552238806
0.00122137404580153
0.000875912408759124
0.000697674418604651
0.00105263157894737
0.00102362204724409
0.000930232558139535
0.00110236220472441
0.00111940298507463
0.00102189781021898
0.000687022900763359
0.00146341463414634
0.00134920634920635
0.000909090909090909
0.000955882352941177
0.00112781954887218
0.00125
0.000757575757575758
0.000916030534351145
0.00116279069767442
0.00138211382113821
0.000540540540540541
0.00104477611940298
0.00168
0.000902255639097744
0.00146341463414634
0.000902255639097744
0.00138211382113821
0.00119047619047619
0.00125
0.00137931034482759
0.00148760330578512
0.000692307692307692
0.00169354838709677
0.00089041095890411
0.00102941176470588
0.00150793650793651
0.00161290322580645
0.00120300751879699
0.0012781954887218
0.0019672131147541
0.00136363636363636
0.000564516129032258
0.00156521739130435
0.00107142857142857
0.00131147540983607
0.001328125
0.00125925925925926
0.000839160839160839
0.0015702479338843
0.00132231404958678
0.000952380952380952
0.00112903225806452
0.00133333333333333
0.00159663865546218
0.001
0.00104477611940298
0.00146341463414634
0.00137096774193548
0.00118110236220472
0.00133333333333333
8e-04
0.00162962962962963
0.000888888888888889
0.00112781954887218
0.00102362204724409
0.00122137404580153
0.00137404580152672
0.000928571428571429
0.00099236641221374
0.000991735537190083
0.00104
0.000746268656716418
0.00105633802816901
0.000975609756097561
0.000909090909090909
0.000875912408759124
0.0016
0.002
0.0028
